Make,Model,Year,Engine Fuel Type,Engine HP,Engine Cylinders,Transmission Type,Driven_Wheels,Number of Doors,Market Category,Vehicle Size,Vehicle Style,highway MPG,city mpg,MSRP
Toyota,RAV4,2016,regular unleaded,176,4,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,29,22,30665
Toyota,RAV4,2016,regular unleaded,176,4,AUTOMATIC,front wheel drive,4,Crossover,Midsize,4dr SUV,31,24,31510
Toyota,RAV4,2016,regular unleaded,176,4,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,29,22,32910
Toyota,RAV4,2016,regular unleaded,176,4,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,29,22,27670
Toyota,RAV4,2017,regular unleaded,176,4,AUTOMATIC,front wheel drive,4,Crossover,Midsize,4dr SUV,29,23,31830
Toyota,RAV4,2017,regular unleaded,176,4,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,28,22,28230
Toyota,RAV4,2017,regular unleaded,176,4,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,28,22,26310
Toyota,RAV4,2017,regular unleaded,176,4,AUTOMATIC,front wheel drive,4,Crossover,Midsize,4dr SUV,30,23,24910
Toyota,RAV4,2017,regular unleaded,176,4,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,28,22,36150
Toyota,RAV4,2017,regular unleaded,176,4,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,28,22,33230
Toyota,RAV4,2017,regular unleaded,176,4,AUTOMATIC,front wheel drive,4,Crossover,Midsize,4dr SUV,29,23,34750
Toyota,RAV4,2017,regular unleaded,176,4,AUTOMATIC,front wheel drive,4,Crossover,Midsize,4dr SUV,30,23,26830
Toyota,RAV4,2017,regular unleaded,176,4,AUTOMATIC,front wheel drive,4,Crossover,Midsize,4dr SUV,30,23,29985
Toyota,RAV4,2017,regular unleaded,176,4,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,28,22,31385
Lexus,RC 200t,2016,premium unleaded (required),241,4,AUTOMATIC,rear wheel drive,2,Luxury,Midsize,Coupe,32,22,39995
Lexus,RC 200t,2017,premium unleaded (required),241,4,AUTOMATIC,rear wheel drive,2,Luxury,Midsize,Coupe,32,22,40155
Lexus,RC 300,2016,premium unleaded (required),255,6,AUTOMATIC,all wheel drive,2,Luxury,Midsize,Coupe,26,19,42610
Lexus,RC 300,2017,premium unleaded (required),255,6,AUTOMATIC,all wheel drive,2,Luxury,Midsize,Coupe,26,19,42770
Lexus,RC 350,2015,premium unleaded (required),306,6,AUTOMATIC,rear wheel drive,2,"Luxury,Performance",Midsize,Coupe,28,19,42790
Lexus,RC 350,2015,premium unleaded (required),306,6,AUTOMATIC,all wheel drive,2,"Luxury,Performance",Midsize,Coupe,26,19,45025
Lexus,RC 350,2016,premium unleaded (required),306,6,AUTOMATIC,all wheel drive,2,"Luxury,Performance",Midsize,Coupe,26,19,45015
Lexus,RC 350,2016,premium unleaded (required),306,6,AUTOMATIC,rear wheel drive,2,"Luxury,Performance",Midsize,Coupe,28,19,42780
Lexus,RC 350,2017,premium unleaded (required),306,6,AUTOMATIC,all wheel drive,2,"Luxury,Performance",Midsize,Coupe,26,19,45175
Lexus,RC 350,2017,premium unleaded (required),306,6,AUTOMATIC,rear wheel drive,2,"Luxury,Performance",Midsize,Coupe,28,19,43010
Lexus,RC F,2015,premium unleaded (required),467,8,AUTOMATIC,rear wheel drive,2,"Factory Tuner,Luxury,High-Performance",Midsize,Coupe,25,16,62400
Lexus,RC F,2016,premium unleaded (required),467,8,AUTOMATIC,rear wheel drive,2,"Factory Tuner,Luxury,High-Performance",Midsize,Coupe,25,16,62805
Lexus,RC F,2017,premium unleaded (required),467,8,AUTOMATIC,rear wheel drive,2,"Factory Tuner,Luxury,High-Performance",Midsize,Coupe,25,16,64165
Acura,RDX,2015,premium unleaded (recommended),273,6,AUTOMATIC,all wheel drive,4,"Crossover,Luxury",Midsize,4dr SUV,27,19,36495
Acura,RDX,2015,premium unleaded (recommended),273,6,AUTOMATIC,all wheel drive,4,"Crossover,Luxury",Midsize,4dr SUV,27,19,40195
Acura,RDX,2015,premium unleaded (recommended),273,6,AUTOMATIC,front wheel drive,4,"Crossover,Luxury",Midsize,4dr SUV,28,20,38795
Acura,RDX,2015,premium unleaded (recommended),273,6,AUTOMATIC,front wheel drive,4,"Crossover,Luxury",Midsize,4dr SUV,28,20,35095
Acura,RDX,2016,premium unleaded (recommended),279,6,AUTOMATIC,front wheel drive,4,"Crossover,Luxury",Midsize,4dr SUV,29,20,36670
Acura,RDX,2016,premium unleaded (recommended),279,6,AUTOMATIC,all wheel drive,4,"Crossover,Luxury",Midsize,4dr SUV,28,19,36870
Acura,RDX,2016,premium unleaded (recommended),279,6,AUTOMATIC,all wheel drive,4,"Crossover,Luxury",Midsize,4dr SUV,28,19,41870
Acura,RDX,2016,premium unleaded (recommended),279,6,AUTOMATIC,front wheel drive,4,"Crossover,Luxury",Midsize,4dr SUV,29,20,39070
Acura,RDX,2016,premium unleaded (recommended),279,6,AUTOMATIC,front wheel drive,4,"Crossover,Luxury",Midsize,4dr SUV,29,20,35370
Acura,RDX,2016,premium unleaded (recommended),279,6,AUTOMATIC,all wheel drive,4,"Crossover,Luxury",Midsize,4dr SUV,28,19,38170
Acura,RDX,2016,premium unleaded (recommended),279,6,AUTOMATIC,front wheel drive,4,"Crossover,Luxury",Midsize,4dr SUV,29,20,40370
Acura,RDX,2016,premium unleaded (recommended),279,6,AUTOMATIC,front wheel drive,4,"Crossover,Luxury",Midsize,4dr SUV,29,20,42020
Acura,RDX,2016,premium unleaded (recommended),279,6,AUTOMATIC,all wheel drive,4,"Crossover,Luxury",Midsize,4dr SUV,28,19,40570
Acura,RDX,2016,premium unleaded (recommended),279,6,AUTOMATIC,all wheel drive,4,"Crossover,Luxury",Midsize,4dr SUV,28,19,43520
Acura,RDX,2017,premium unleaded (recommended),279,6,AUTOMATIC,all wheel drive,4,"Crossover,Luxury",Midsize,4dr SUV,27,19,38370
Acura,RDX,2017,premium unleaded (recommended),279,6,AUTOMATIC,front wheel drive,4,"Crossover,Luxury",Midsize,4dr SUV,28,20,39270
Acura,RDX,2017,premium unleaded (recommended),279,6,AUTOMATIC,front wheel drive,4,"Crossover,Luxury",Midsize,4dr SUV,28,20,42220
Acura,RDX,2017,premium unleaded (recommended),279,6,AUTOMATIC,all wheel drive,4,"Crossover,Luxury",Midsize,4dr SUV,27,19,42070
Acura,RDX,2017,premium unleaded (recommended),279,6,AUTOMATIC,front wheel drive,4,"Crossover,Luxury",Midsize,4dr SUV,28,20,36870
Acura,RDX,2017,premium unleaded (recommended),279,6,AUTOMATIC,all wheel drive,4,"Crossover,Luxury",Midsize,4dr SUV,27,19,37070
Acura,RDX,2017,premium unleaded (recommended),279,6,AUTOMATIC,all wheel drive,4,"Crossover,Luxury",Midsize,4dr SUV,27,19,43720
Acura,RDX,2017,premium unleaded (recommended),279,6,AUTOMATIC,all wheel drive,4,"Crossover,Luxury",Midsize,4dr SUV,27,19,40770
Acura,RDX,2017,premium unleaded (recommended),279,6,AUTOMATIC,front wheel drive,4,"Crossover,Luxury",Midsize,4dr SUV,28,20,40570
Acura,RDX,2017,premium unleaded (recommended),279,6,AUTOMATIC,front wheel drive,4,"Crossover,Luxury",Midsize,4dr SUV,28,20,35570
Buick,Reatta,1990,regular unleaded,165,6,AUTOMATIC,front wheel drive,2,N/A,Compact,Coupe,25,16,2000
Buick,Reatta,1990,regular unleaded,165,6,AUTOMATIC,front wheel drive,2,Luxury,Compact,Convertible,25,16,2000
Buick,Reatta,1991,regular unleaded,170,6,AUTOMATIC,front wheel drive,2,Luxury,Compact,Convertible,25,16,2000
Buick,Reatta,1991,regular unleaded,170,6,AUTOMATIC,front wheel drive,2,N/A,Compact,Coupe,25,16,2000
Buick,Regal,2016,premium unleaded (recommended),259,4,AUTOMATIC,front wheel drive,4,Performance,Midsize,Sedan,30,21,28565
Buick,Regal,2016,premium unleaded (recommended),259,4,AUTOMATIC,front wheel drive,4,Performance,Midsize,Sedan,30,21,34065
Buick,Regal,2016,premium unleaded (recommended),259,4,AUTOMATIC,front wheel drive,4,Performance,Midsize,Sedan,30,21,31565
Buick,Regal,2016,premium unleaded (recommended),259,4,AUTOMATIC,front wheel drive,4,Performance,Midsize,Sedan,30,21,28990
Buick,Regal,2016,premium unleaded (recommended),259,4,AUTOMATIC,all wheel drive,4,Performance,Midsize,Sedan,27,19,36490
Buick,Regal,2016,premium unleaded (recommended),259,4,AUTOMATIC,all wheel drive,4,Performance,Midsize,Sedan,27,19,31415
Buick,Regal,2016,premium unleaded (recommended),259,4,AUTOMATIC,all wheel drive,4,Performance,Midsize,Sedan,27,19,33990
Buick,Regal,2016,flex-fuel (unleaded/E85),182,4,AUTOMATIC,front wheel drive,4,Flex Fuel,Midsize,Sedan,31,19,27065
Buick,Regal,2016,premium unleaded (recommended),259,4,AUTOMATIC,all wheel drive,4,Performance,Midsize,Sedan,27,19,34325
Buick,Regal,2016,premium unleaded (recommended),259,4,AUTOMATIC,front wheel drive,4,"Performance,Hybrid",Midsize,Sedan,30,21,31900
Buick,Regal,2017,premium unleaded (recommended),259,4,AUTOMATIC,front wheel drive,4,Performance,Midsize,Sedan,29,21,31615
Buick,Regal,2017,premium unleaded (recommended),259,4,AUTOMATIC,all wheel drive,4,Performance,Midsize,Sedan,27,19,36540
Buick,Regal,2017,premium unleaded (recommended),259,4,AUTOMATIC,front wheel drive,4,Performance,Midsize,Sedan,29,21,34115
Buick,Regal,2017,premium unleaded (recommended),259,4,AUTOMATIC,all wheel drive,4,Performance,Midsize,Sedan,27,19,34040
Buick,Regal,2017,premium unleaded (recommended),259,4,AUTOMATIC,front wheel drive,4,Performance,Midsize,Sedan,29,21,28615
Buick,Regal,2017,flex-fuel (unleaded/E85),182,4,AUTOMATIC,front wheel drive,4,Flex Fuel,Midsize,Sedan,30,19,27065
Buick,Regal,2017,premium unleaded (recommended),259,4,AUTOMATIC,all wheel drive,4,Performance,Midsize,Sedan,27,19,31465
Oldsmobile,Regency,1997,regular unleaded,205,6,AUTOMATIC,front wheel drive,4,N/A,Large,Sedan,26,17,2000
Oldsmobile,Regency,1998,regular unleaded,205,6,AUTOMATIC,front wheel drive,4,N/A,Large,Sedan,27,17,2084
Buick,Rendezvous,2005,regular unleaded,185,6,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,22,16,29970
Buick,Rendezvous,2005,regular unleaded,185,6,AUTOMATIC,front wheel drive,4,Crossover,Midsize,4dr SUV,24,17,26780
Buick,Rendezvous,2006,regular unleaded,195,6,AUTOMATIC,front wheel drive,4,Crossover,Midsize,4dr SUV,23,17,24280
Buick,Rendezvous,2006,regular unleaded,195,6,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,21,16,27780
Buick,Rendezvous,2007,regular unleaded,196,6,AUTOMATIC,front wheel drive,4,Crossover,Midsize,4dr SUV,23,17,28765
Buick,Rendezvous,2007,regular unleaded,196,6,AUTOMATIC,front wheel drive,4,Crossover,Midsize,4dr SUV,23,17,25190
Suzuki,Reno,2006,regular unleaded,126,4,MANUAL,front wheel drive,4,Hatchback,Compact,4dr Hatchback,28,20,15399
Suzuki,Reno,2006,regular unleaded,126,4,AUTOMATIC,front wheel drive,4,Hatchback,Compact,4dr Hatchback,28,19,16299
Suzuki,Reno,2006,regular unleaded,126,4,MANUAL,front wheel drive,4,Hatchback,Compact,4dr Hatchback,28,20,14249
Suzuki,Reno,2006,regular unleaded,126,4,MANUAL,front wheel drive,4,Hatchback,Compact,4dr Hatchback,28,20,13299
Suzuki,Reno,2006,regular unleaded,126,4,AUTOMATIC,front wheel drive,4,Hatchback,Compact,4dr Hatchback,28,19,15149
Suzuki,Reno,2006,regular unleaded,126,4,AUTOMATIC,front wheel drive,4,Hatchback,Compact,4dr Hatchback,28,19,14199
Suzuki,Reno,2007,regular unleaded,127,4,AUTOMATIC,front wheel drive,4,Hatchback,Compact,4dr Hatchback,28,19,14699
Suzuki,Reno,2007,regular unleaded,127,4,AUTOMATIC,front wheel drive,4,Hatchback,Compact,4dr Hatchback,28,19,15049
Suzuki,Reno,2007,regular unleaded,127,4,AUTOMATIC,front wheel drive,4,Hatchback,Compact,4dr Hatchback,28,19,15199
Suzuki,Reno,2007,regular unleaded,127,4,MANUAL,front wheel drive,4,Hatchback,Compact,4dr Hatchback,28,20,13599
Suzuki,Reno,2007,regular unleaded,127,4,MANUAL,front wheel drive,4,Hatchback,Compact,4dr Hatchback,28,20,14099
Suzuki,Reno,2008,regular unleaded,127,4,MANUAL,front wheel drive,4,Hatchback,Compact,4dr Hatchback,28,20,13839
Suzuki,Reno,2008,regular unleaded,127,4,MANUAL,front wheel drive,4,Hatchback,Compact,4dr Hatchback,28,20,14339
Suzuki,Reno,2008,regular unleaded,127,4,AUTOMATIC,front wheel drive,4,Hatchback,Compact,4dr Hatchback,28,19,15349
Suzuki,Reno,2008,regular unleaded,127,4,AUTOMATIC,front wheel drive,4,Hatchback,Compact,4dr Hatchback,28,19,14939
Lamborghini,Reventon,2008,premium unleaded (required),650,12,AUTOMATED_MANUAL,all wheel drive,2,"Exotic,High-Performance",Compact,Coupe,14,9,1500000
Honda,Ridgeline,2013,regular unleaded,250,6,AUTOMATIC,four wheel drive,4,N/A,Large,Crew Cab Pickup,21,15,37380
Honda,Ridgeline,2013,regular unleaded,250,6,AUTOMATIC,four wheel drive,4,N/A,Large,Crew Cab Pickup,21,15,30195
Honda,Ridgeline,2013,regular unleaded,250,6,AUTOMATIC,four wheel drive,4,N/A,Large,Crew Cab Pickup,21,15,32155
Honda,Ridgeline,2013,regular unleaded,250,6,AUTOMATIC,four wheel drive,4,N/A,Large,Crew Cab Pickup,21,15,35030
Honda,Ridgeline,2013,regular unleaded,250,6,AUTOMATIC,four wheel drive,4,N/A,Large,Crew Cab Pickup,21,15,29450
Honda,Ridgeline,2014,regular unleaded,250,6,AUTOMATIC,four wheel drive,4,N/A,Large,Crew Cab Pickup,21,15,37505
Honda,Ridgeline,2014,regular unleaded,250,6,AUTOMATIC,four wheel drive,4,N/A,Large,Crew Cab Pickup,21,15,37505
Honda,Ridgeline,2014,regular unleaded,250,6,AUTOMATIC,four wheel drive,4,N/A,Large,Crew Cab Pickup,21,15,30720
Honda,Ridgeline,2014,regular unleaded,250,6,AUTOMATIC,four wheel drive,4,N/A,Large,Crew Cab Pickup,21,15,35155
Honda,Ridgeline,2014,regular unleaded,250,6,AUTOMATIC,four wheel drive,4,N/A,Large,Crew Cab Pickup,21,15,29575
Honda,Ridgeline,2014,regular unleaded,250,6,AUTOMATIC,four wheel drive,4,N/A,Large,Crew Cab Pickup,21,15,32380
Honda,Ridgeline,2017,regular unleaded,280,6,AUTOMATIC,all wheel drive,4,N/A,Large,Crew Cab Pickup,25,18,37730
Honda,Ridgeline,2017,regular unleaded,280,6,AUTOMATIC,all wheel drive,4,N/A,Large,Crew Cab Pickup,25,18,42870
Honda,Ridgeline,2017,regular unleaded,280,6,AUTOMATIC,all wheel drive,4,N/A,Large,Crew Cab Pickup,25,18,33315
Honda,Ridgeline,2017,regular unleaded,280,6,AUTOMATIC,front wheel drive,4,N/A,Large,Crew Cab Pickup,26,19,35930
Honda,Ridgeline,2017,regular unleaded,280,6,AUTOMATIC,front wheel drive,4,N/A,Large,Crew Cab Pickup,26,19,33015
Honda,Ridgeline,2017,regular unleaded,280,6,AUTOMATIC,front wheel drive,4,N/A,Large,Crew Cab Pickup,26,19,31515
Honda,Ridgeline,2017,regular unleaded,280,6,AUTOMATIC,front wheel drive,4,N/A,Large,Crew Cab Pickup,26,19,33780
Honda,Ridgeline,2017,regular unleaded,280,6,AUTOMATIC,front wheel drive,4,N/A,Large,Crew Cab Pickup,26,19,29475
Honda,Ridgeline,2017,regular unleaded,280,6,AUTOMATIC,all wheel drive,4,N/A,Large,Crew Cab Pickup,25,18,35580
Honda,Ridgeline,2017,regular unleaded,280,6,AUTOMATIC,all wheel drive,4,N/A,Large,Crew Cab Pickup,25,18,31275
Honda,Ridgeline,2017,regular unleaded,280,6,AUTOMATIC,all wheel drive,4,N/A,Large,Crew Cab Pickup,25,18,41370
Honda,Ridgeline,2017,regular unleaded,280,6,AUTOMATIC,all wheel drive,4,N/A,Large,Crew Cab Pickup,25,18,34815
Kia,Rio,2015,regular unleaded,138,4,AUTOMATIC,front wheel drive,4,N/A,Compact,Sedan,37,27,15190
Kia,Rio,2015,regular unleaded,138,4,AUTOMATIC,front wheel drive,4,Hatchback,Compact,4dr Hatchback,37,27,18290
Kia,Rio,2015,regular unleaded,138,4,MANUAL,front wheel drive,4,Hatchback,Compact,4dr Hatchback,37,27,13990
Kia,Rio,2015,regular unleaded,138,4,AUTOMATIC,front wheel drive,4,N/A,Compact,Sedan,37,27,18090
Kia,Rio,2015,regular unleaded,138,4,AUTOMATIC,front wheel drive,4,Hatchback,Compact,4dr Hatchback,37,27,17190
Kia,Rio,2015,regular unleaded,138,4,AUTOMATIC,front wheel drive,4,N/A,Compact,Sedan,37,27,16990
Kia,Rio,2015,regular unleaded,138,4,AUTOMATIC,front wheel drive,4,Hatchback,Compact,4dr Hatchback,37,27,15290
Kia,Rio,2015,regular unleaded,138,4,MANUAL,front wheel drive,4,N/A,Compact,Sedan,37,27,13990
Kia,Rio,2016,regular unleaded,138,4,AUTOMATIC,front wheel drive,4,N/A,Compact,Sedan,37,27,20755
Kia,Rio,2016,regular unleaded,138,4,AUTOMATIC,front wheel drive,4,N/A,Compact,Sedan,37,27,15395
Kia,Rio,2016,regular unleaded,138,4,MANUAL,front wheel drive,4,N/A,Compact,Sedan,38,27,14165
Kia,Rio,2016,regular unleaded,138,4,AUTOMATIC,front wheel drive,4,N/A,Compact,Sedan,37,27,17755
Kia,Rio,2016,regular unleaded,138,4,AUTOMATIC,front wheel drive,4,Hatchback,Compact,4dr Hatchback,37,27,17905
Kia,Rio,2016,regular unleaded,138,4,AUTOMATIC,front wheel drive,4,Hatchback,Compact,4dr Hatchback,37,27,15495
Kia,Rio,2016,regular unleaded,138,4,AUTOMATIC,front wheel drive,4,Hatchback,Compact,4dr Hatchback,37,27,20905
Kia,Rio,2017,regular unleaded,138,4,AUTOMATIC,front wheel drive,4,N/A,Compact,Sedan,36,27,17755
Kia,Rio,2017,regular unleaded,138,4,AUTOMATIC,front wheel drive,4,Hatchback,Compact,4dr Hatchback,36,27,15495
Kia,Rio,2017,regular unleaded,138,4,AUTOMATIC,front wheel drive,4,Hatchback,Compact,4dr Hatchback,36,27,17905
Kia,Rio,2017,regular unleaded,138,4,MANUAL,front wheel drive,4,N/A,Compact,Sedan,36,27,14165
Kia,Rio,2017,regular unleaded,138,4,AUTOMATIC,front wheel drive,4,Hatchback,Compact,4dr Hatchback,36,27,20905
Kia,Rio,2017,regular unleaded,138,4,AUTOMATIC,front wheel drive,4,N/A,Compact,Sedan,36,27,15395
Buick,Riviera,1997,regular unleaded,205,6,AUTOMATIC,front wheel drive,2,N/A,Large,Coupe,26,17,2000
Buick,Riviera,1997,regular unleaded,240,6,AUTOMATIC,front wheel drive,2,N/A,Large,Coupe,24,16,2000
Buick,Riviera,1998,regular unleaded,240,6,AUTOMATIC,front wheel drive,2,N/A,Large,Coupe,25,16,2155
Buick,Riviera,1999,regular unleaded,240,6,AUTOMATIC,front wheel drive,2,N/A,Large,Coupe,25,16,2379
Acura,RL,2010,premium unleaded (required),300,6,AUTOMATIC,all wheel drive,4,"Luxury,Performance",Midsize,Sedan,22,16,54250
Acura,RL,2010,premium unleaded (required),300,6,AUTOMATIC,all wheel drive,4,"Luxury,Performance",Midsize,Sedan,22,16,50450
Acura,RL,2010,premium unleaded (required),300,6,AUTOMATIC,all wheel drive,4,"Luxury,Performance",Midsize,Sedan,22,16,50450
Acura,RL,2010,premium unleaded (required),300,6,AUTOMATIC,all wheel drive,4,"Luxury,Performance",Midsize,Sedan,22,16,46830
Acura,RL,2011,premium unleaded (required),300,6,AUTOMATIC,all wheel drive,4,"Luxury,Performance",Midsize,Sedan,24,17,51350
Acura,RL,2011,premium unleaded (required),300,6,AUTOMATIC,all wheel drive,4,"Luxury,Performance",Midsize,Sedan,24,17,51350
Acura,RL,2011,premium unleaded (required),300,6,AUTOMATIC,all wheel drive,4,"Luxury,Performance",Midsize,Sedan,24,17,55150
Acura,RL,2011,premium unleaded (required),300,6,AUTOMATIC,all wheel drive,4,"Luxury,Performance",Midsize,Sedan,24,17,47200
Acura,RL,2012,premium unleaded (required),300,6,AUTOMATIC,all wheel drive,4,"Luxury,Performance",Midsize,Sedan,24,17,48200
Acura,RL,2012,premium unleaded (required),300,6,AUTOMATIC,all wheel drive,4,"Luxury,Performance",Midsize,Sedan,24,17,52350
Acura,RL,2012,premium unleaded (required),300,6,AUTOMATIC,all wheel drive,4,"Luxury,Performance",Midsize,Sedan,24,17,56150
Acura,RL,2012,premium unleaded (required),300,6,AUTOMATIC,all wheel drive,4,"Luxury,Performance",Midsize,Sedan,24,17,52350
Acura,RLX,2015,premium unleaded (recommended),310,6,AUTOMATIC,front wheel drive,4,"Luxury,Performance",Midsize,Sedan,31,20,50950
Acura,RLX,2015,premium unleaded (recommended),310,6,AUTOMATIC,front wheel drive,4,"Luxury,Performance",Midsize,Sedan,31,20,60450
Acura,RLX,2015,premium unleaded (recommended),310,6,AUTOMATIC,front wheel drive,4,"Luxury,Performance",Midsize,Sedan,31,20,48450
Acura,RLX,2015,premium unleaded (recommended),310,6,AUTOMATIC,front wheel drive,4,"Luxury,Performance",Midsize,Sedan,31,20,54450
Acura,RLX,2015,premium unleaded (recommended),310,6,AUTOMATIC,front wheel drive,4,"Luxury,Performance",Midsize,Sedan,31,20,56950
Acura,RLX,2016,premium unleaded (recommended),310,6,AUTOMATIC,front wheel drive,4,"Luxury,Performance",Midsize,Sedan,31,20,54450
Acura,RLX,2016,premium unleaded (recommended),377,6,AUTOMATED_MANUAL,all wheel drive,4,"Luxury,High-Performance,Hybrid",Midsize,Sedan,32,28,59950
Acura,RLX,2016,premium unleaded (recommended),310,6,AUTOMATIC,front wheel drive,4,"Luxury,Performance",Midsize,Sedan,31,20,60450
Acura,RLX,2016,premium unleaded (recommended),377,6,AUTOMATED_MANUAL,all wheel drive,4,"Luxury,High-Performance,Hybrid",Midsize,Sedan,32,28,65950
Acura,RLX,2016,premium unleaded (recommended),310,6,AUTOMATIC,front wheel drive,4,"Luxury,Performance",Midsize,Sedan,31,20,50950
Acura,RLX,2017,premium unleaded (recommended),310,6,AUTOMATIC,front wheel drive,4,"Luxury,Performance",Midsize,Sedan,30,20,54450
Acura,RLX,2017,premium unleaded (recommended),310,6,AUTOMATIC,front wheel drive,4,"Luxury,Performance",Midsize,Sedan,30,20,60450
Buick,Roadmaster,1994,regular unleaded,260,8,AUTOMATIC,rear wheel drive,4,N/A,Large,Sedan,23,15,2000
Buick,Roadmaster,1994,regular unleaded,260,8,AUTOMATIC,rear wheel drive,4,N/A,Large,Wagon,23,15,2000
Buick,Roadmaster,1994,regular unleaded,260,8,AUTOMATIC,rear wheel drive,4,N/A,Large,Sedan,23,15,2000
Buick,Roadmaster,1995,regular unleaded,260,8,AUTOMATIC,rear wheel drive,4,N/A,Large,Sedan,23,15,2000
Buick,Roadmaster,1995,regular unleaded,260,8,AUTOMATIC,rear wheel drive,4,N/A,Large,Wagon,23,15,2000
Buick,Roadmaster,1995,regular unleaded,260,8,AUTOMATIC,rear wheel drive,4,N/A,Large,Sedan,23,15,2000
Buick,Roadmaster,1996,regular unleaded,260,8,AUTOMATIC,rear wheel drive,4,N/A,Large,Sedan,24,15,2190
Buick,Roadmaster,1996,regular unleaded,260,8,AUTOMATIC,rear wheel drive,4,N/A,Large,Sedan,24,15,2000
Buick,Roadmaster,1996,regular unleaded,260,8,AUTOMATIC,rear wheel drive,4,N/A,Large,Wagon,24,15,2212
Nissan,Rogue Select,2014,regular unleaded,170,4,AUTOMATIC,front wheel drive,4,Crossover,Midsize,4dr SUV,28,23,20150
