Request id,Pickup point,Driver id,Status,Request timestamp,Drop timestamp
5770,Airport,NA,No Cars Available,15/07/2016 08:16,NA
5771,Airport,4,Trip Completed,15/07/2016 08:30,15/07/2016 09:37
5772,City,188,Cancelled,15/07/2016 08:22,NA
5773,City,NA,No Cars Available,15/07/2016 08:24,NA
5774,City,175,Trip Completed,15/07/2016 08:29,15/07/2016 09:22
5775,City,45,Cancelled,15/07/2016 08:24,NA
5776,City,NA,No Cars Available,15/07/2016 08:25,NA
5777,City,NA,No Cars Available,15/07/2016 08:27,NA
5778,City,11,Trip Completed,15/07/2016 08:22,15/07/2016 09:13
5779,City,NA,No Cars Available,15/07/2016 08:27,NA
5780,City,51,Cancelled,15/07/2016 08:29,NA
5781,City,23,Trip Completed,15/07/2016 08:35,15/07/2016 09:42
5782,City,113,Cancelled,15/07/2016 08:35,NA
5783,City,142,Cancelled,15/07/2016 08:30,NA
5784,City,16,Cancelled,15/07/2016 08:34,NA
5785,City,190,Cancelled,15/07/2016 08:32,NA
5786,City,261,Trip Completed,15/07/2016 08:30,15/07/2016 09:32
5787,City,262,Cancelled,15/07/2016 08:30,NA
5788,City,154,Cancelled,15/07/2016 08:32,NA
5789,Airport,198,Trip Completed,15/07/2016 08:32,15/07/2016 09:15
5790,Airport,85,Trip Completed,15/07/2016 08:31,15/07/2016 09:40
5791,City,62,Trip Completed,15/07/2016 08:35,15/07/2016 09:19
5792,City,154,Cancelled,15/07/2016 08:38,NA
5793,Airport,225,Trip Completed,15/07/2016 08:38,15/07/2016 09:41
5794,City,207,Cancelled,15/07/2016 08:38,NA
5795,City,256,Cancelled,15/07/2016 08:41,NA
5796,City,NA,No Cars Available,15/07/2016 08:40,NA
5797,City,NA,No Cars Available,15/07/2016 08:39,NA
5798,City,120,Cancelled,15/07/2016 08:40,NA
5799,Airport,128,Trip Completed,15/07/2016 08:41,15/07/2016 09:11
5800,City,279,Cancelled,15/07/2016 08:44,NA
5801,City,290,Cancelled,15/07/2016 08:40,NA
5802,City,290,Trip Completed,15/07/2016 08:43,15/07/2016 09:08
5803,City,NA,No Cars Available,15/07/2016 08:40,NA
5804,City,NA,No Cars Available,15/07/2016 08:42,NA
5805,City,68,Cancelled,15/07/2016 08:36,NA
5806,Airport,81,Cancelled,15/07/2016 08:46,NA
5807,City,159,Trip Completed,15/07/2016 08:41,15/07/2016 09:11
5808,City,237,Cancelled,15/07/2016 08:39,NA
5809,City,269,Cancelled,15/07/2016 08:48,NA
5810,City,NA,No Cars Available,15/07/2016 08:46,NA
5811,City,24,Trip Completed,15/07/2016 08:46,15/07/2016 09:26
5812,City,293,Cancelled,15/07/2016 08:44,NA
5813,City,NA,No Cars Available,15/07/2016 08:46,NA
5814,City,43,Trip Completed,15/07/2016 08:43,15/07/2016 09:55
5815,City,121,Cancelled,15/07/2016 08:47,NA
5816,City,220,Cancelled,15/07/2016 08:44,NA
5817,City,232,Cancelled,15/07/2016 08:46,NA
5818,City,NA,No Cars Available,15/07/2016 08:49,NA
5819,City,NA,No Cars Available,15/07/2016 08:49,NA
5820,City,267,Cancelled,15/07/2016 08:50,NA
5821,City,233,Cancelled,15/07/2016 08:54,NA
5822,Airport,79,Trip Completed,15/07/2016 08:53,15/07/2016 09:40
5823,City,199,Trip Completed,15/07/2016 08:56,15/07/2016 10:07
5824,City,249,Cancelled,15/07/2016 08:50,NA
5825,Airport,267,Trip Completed,15/07/2016 08:54,15/07/2016 09:52
5826,City,121,Cancelled,15/07/2016 08:50,NA
5827,Airport,112,Trip Completed,15/07/2016 08:52,15/07/2016 09:29
5828,City,195,Cancelled,15/07/2016 09:00,NA
5829,City,NA,No Cars Available,15/07/2016 09:01,NA
5830,City,44,Cancelled,15/07/2016 08:55,NA
5831,City,71,Cancelled,15/07/2016 08:56,NA
5832,City,186,Trip Completed,15/07/2016 09:00,15/07/2016 09:55
5833,City,250,Cancelled,15/07/2016 08:57,NA
5834,Airport,100,Trip Completed,15/07/2016 08:54,15/07/2016 10:05
5835,City,69,Cancelled,15/07/2016 08:53,NA
5836,City,243,Cancelled,15/07/2016 09:02,NA
5837,City,NA,No Cars Available,15/07/2016 08:59,NA
5838,City,33,Cancelled,15/07/2016 09:02,NA
5839,City,117,Cancelled,15/07/2016 08:57,NA
5840,City,NA,No Cars Available,15/07/2016 09:07,NA
5841,City,NA,No Cars Available,15/07/2016 09:07,NA
5842,City,102,Trip Completed,15/07/2016 09:04,15/07/2016 09:53
5843,Airport,196,Trip Completed,15/07/2016 09:10,15/07/2016 09:36
5844,Airport,300,Trip Completed,15/07/2016 09:07,15/07/2016 09:56
5845,City,NA,No Cars Available,15/07/2016 09:06,NA
5846,City,27,Cancelled,15/07/2016 09:05,NA
5847,Airport,31,Cancelled,15/07/2016 09:05,NA
5848,City,90,Cancelled,15/07/2016 09:04,NA
5849,City,131,Cancelled,15/07/2016 09:09,NA
5850,City,215,Trip Completed,15/07/2016 09:03,15/07/2016 10:14
5851,Airport,230,Trip Completed,15/07/2016 09:03,15/07/2016 10:19
5852,City,NA,No Cars Available,15/07/2016 09:07,NA
5853,City,99,Cancelled,15/07/2016 09:10,NA
5854,Airport,103,Cancelled,15/07/2016 09:09,NA
5855,City,157,Cancelled,15/07/2016 09:06,NA
5856,City,203,Cancelled,15/07/2016 09:08,NA
5857,Airport,5,Trip Completed,15/07/2016 09:08,15/07/2016 10:07
5858,City,NA,No Cars Available,15/07/2016 09:14,NA
5859,City,NA,No Cars Available,15/07/2016 09:11,NA
5860,City,155,Cancelled,15/07/2016 09:13,NA
5861,Airport,77,Trip Completed,15/07/2016 09:11,15/07/2016 10:26
5862,City,176,Trip Completed,15/07/2016 09:19,15/07/2016 09:56
5863,City,NA,No Cars Available,15/07/2016 09:15,NA
5864,Airport,50,Trip Completed,15/07/2016 09:22,15/07/2016 10:18
5865,City,248,Cancelled,15/07/2016 09:18,NA
5866,City,39,Cancelled,15/07/2016 09:19,NA
5867,City,193,Cancelled,15/07/2016 09:19,NA
5868,City,125,Trip Completed,15/07/2016 09:16,15/07/2016 10:34
5869,City,140,Trip Completed,15/07/2016 09:22,15/07/2016 10:11
5870,Airport,231,Trip Completed,15/07/2016 09:23,15/07/2016 10:17
5871,City,177,Cancelled,15/07/2016 09:23,NA
5872,City,29,Cancelled,15/07/2016 09:20,NA
5873,City,250,Cancelled,15/07/2016 09:20,NA
5874,City,234,Cancelled,15/07/2016 09:21,NA
5875,City,31,Cancelled,15/07/2016 09:22,NA
5876,City,258,Cancelled,15/07/2016 09:27,NA
5877,City,31,Trip Completed,15/07/2016 09:37,15/07/2016 10:08
5878,City,219,Trip Completed,15/07/2016 09:33,15/07/2016 10:30
5879,City,275,Cancelled,15/07/2016 09:27,NA
5880,City,44,Cancelled,15/07/2016 09:38,NA
5881,City,NA,No Cars Available,15/07/2016 09:36,NA
5882,City,NA,No Cars Available,15/07/2016 09:32,NA
5883,Airport,155,Trip Completed,15/07/2016 09:39,15/07/2016 10:48
5884,City,226,Cancelled,15/07/2016 09:36,NA
5885,City,NA,No Cars Available,15/07/2016 09:34,NA
5886,City,73,Cancelled,15/07/2016 09:33,NA
5887,City,74,Trip Completed,15/07/2016 09:39,15/07/2016 10:23
5888,City,273,Trip Completed,15/07/2016 09:38,15/07/2016 10:35
5889,City,NA,No Cars Available,15/07/2016 09:38,NA
5890,City,18,Trip Completed,15/07/2016 09:43,15/07/2016 10:55
5891,Airport,266,Trip Completed,15/07/2016 09:37,15/07/2016 10:34
5892,City,118,Trip Completed,15/07/2016 09:48,15/07/2016 10:46
5893,City,206,Trip Completed,15/07/2016 09:42,15/07/2016 10:18
5894,City,78,Cancelled,15/07/2016 09:46,NA
5895,City,201,Cancelled,15/07/2016 09:49,NA
5896,City,32,Trip Completed,15/07/2016 09:47,15/07/2016 10:32
5897,City,250,Trip Completed,15/07/2016 09:53,15/07/2016 10:52
5898,City,7,Trip Completed,15/07/2016 09:50,15/07/2016 10:40
5899,Airport,66,Trip Completed,15/07/2016 09:55,15/07/2016 10:23
5900,City,173,Trip Completed,15/07/2016 09:53,15/07/2016 10:44
5901,City,214,Trip Completed,15/07/2016 09:53,15/07/2016 11:01
5902,City,22,Trip Completed,15/07/2016 09:52,15/07/2016 10:37
5903,City,83,Cancelled,15/07/2016 09:58,NA
5904,City,152,Trip Completed,15/07/2016 10:00,15/07/2016 10:34
5905,Airport,272,Trip Completed,15/07/2016 09:51,15/07/2016 10:29
5906,City,114,Trip Completed,15/07/2016 09:56,15/07/2016 10:29
5907,Airport,170,Trip Completed,15/07/2016 09:56,15/07/2016 11:04
5908,Airport,271,Trip Completed,15/07/2016 09:56,15/07/2016 11:08
5909,City,NA,No Cars Available,15/07/2016 10:00,NA
5910,Airport,51,Trip Completed,15/07/2016 10:00,15/07/2016 10:52
5911,City,68,Cancelled,15/07/2016 09:53,NA
5912,City,177,Cancelled,15/07/2016 10:00,NA
5913,City,191,Cancelled,15/07/2016 09:58,NA
5914,City,216,Cancelled,15/07/2016 09:58,NA
5915,City,244,Trip Completed,15/07/2016 10:00,15/07/2016 11:02
5916,City,3,Trip Completed,15/07/2016 10:00,15/07/2016 10:53
5917,Airport,104,Trip Completed,15/07/2016 10:04,15/07/2016 10:54
5918,City,204,Cancelled,15/07/2016 10:01,NA
5919,City,19,Trip Completed,15/07/2016 10:03,15/07/2016 10:59
5920,Airport,122,Trip Completed,15/07/2016 10:06,15/07/2016 10:41
5921,City,138,Trip Completed,15/07/2016 10:04,15/07/2016 10:42
5922,City,NA,No Cars Available,15/07/2016 10:07,NA
5923,City,12,Trip Completed,15/07/2016 10:07,15/07/2016 10:50
5924,City,86,Trip Completed,15/07/2016 10:09,15/07/2016 10:47
5925,City,115,Trip Completed,15/07/2016 10:08,15/07/2016 10:32
5926,City,163,Cancelled,15/07/2016 10:05,NA
5927,City,1,Cancelled,15/07/2016 10:12,NA
5928,City,257,Cancelled,15/07/2016 10:07,NA
5929,Airport,278,Trip Completed,15/07/2016 10:06,15/07/2016 10:53
5930,City,NA,No Cars Available,15/07/2016 10:12,NA
5931,City,NA,No Cars Available,15/07/2016 10:10,NA
5932,Airport,73,Trip Completed,15/07/2016 10:09,15/07/2016 11:21
5933,City,119,Trip Completed,15/07/2016 10:12,15/07/2016 11:01
5934,Airport,NA,No Cars Available,15/07/2016 10:12,NA
5935,City,87,Cancelled,15/07/2016 10:13,NA
5936,Airport,172,Trip Completed,15/07/2016 10:17,15/07/2016 11:04
5937,City,NA,No Cars Available,15/07/2016 10:20,NA
5938,City,105,Trip Completed,15/07/2016 10:16,15/07/2016 11:06
5939,City,NA,No Cars Available,15/07/2016 10:18,NA
5940,City,63,Trip Completed,15/07/2016 10:18,15/07/2016 11:12
5941,City,NA,No Cars Available,15/07/2016 10:23,NA
5942,City,60,Trip Completed,15/07/2016 10:29,15/07/2016 11:23
5943,City,NA,No Cars Available,15/07/2016 10:29,NA
5944,City,116,Trip Completed,15/07/2016 10:23,15/07/2016 11:33
5945,Airport,39,Cancelled,15/07/2016 10:27,NA
5946,City,NA,No Cars Available,15/07/2016 10:28,NA
5947,Airport,252,Trip Completed,15/07/2016 10:33,15/07/2016 11:19
5948,City,132,Trip Completed,15/07/2016 10:36,15/07/2016 11:36
5949,City,285,Cancelled,15/07/2016 10:30,NA
5950,City,229,Trip Completed,15/07/2016 10:46,15/07/2016 11:35
5951,City,NA,No Cars Available,15/07/2016 10:49,NA
5952,Airport,65,Trip Completed,15/07/2016 10:42,15/07/2016 11:20
5953,City,97,Trip Completed,15/07/2016 10:42,15/07/2016 11:38
5954,City,NA,No Cars Available,15/07/2016 10:44,NA
5955,Airport,98,Trip Completed,15/07/2016 10:45,15/07/2016 11:48
5956,City,284,Trip Completed,15/07/2016 10:41,15/07/2016 11:44
5957,Airport,193,Trip Completed,15/07/2016 10:46,15/07/2016 11:26
5958,Airport,38,Trip Completed,15/07/2016 10:48,15/07/2016 11:49
5959,City,NA,No Cars Available,15/07/2016 10:53,NA
5960,Airport,289,Trip Completed,15/07/2016 10:52,15/07/2016 11:29
5961,Airport,168,Trip Completed,15/07/2016 10:55,15/07/2016 11:54
5962,City,88,Trip Completed,15/07/2016 10:48,15/07/2016 11:55
5963,City,NA,No Cars Available,15/07/2016 10:58,NA
5964,City,231,Trip Completed,15/07/2016 10:52,15/07/2016 11:51
5965,City,NA,No Cars Available,15/07/2016 10:57,NA
5966,Airport,23,Trip Completed,15/07/2016 10:54,15/07/2016 11:58
5967,City,209,Trip Completed,15/07/2016 10:56,15/07/2016 11:55
5968,City,NA,No Cars Available,15/07/2016 11:08,NA
5969,City,NA,No Cars Available,15/07/2016 10:55,NA
5970,City,258,Trip Completed,15/07/2016 11:03,15/07/2016 12:00
5971,Airport,87,Trip Completed,15/07/2016 11:04,15/07/2016 11:47
5972,Airport,78,Trip Completed,15/07/2016 11:06,15/07/2016 11:47
5973,Airport,152,Trip Completed,15/07/2016 11:10,15/07/2016 12:12
5974,City,NA,No Cars Available,15/07/2016 11:14,NA
5975,City,NA,No Cars Available,15/07/2016 11:15,NA
5976,Airport,221,Trip Completed,15/07/2016 11:10,15/07/2016 12:32
5977,City,218,Trip Completed,15/07/2016 11:27,15/07/2016 12:04
5978,Airport,177,Trip Completed,15/07/2016 11:27,15/07/2016 12:10
5979,Airport,49,Trip Completed,15/07/2016 11:35,15/07/2016 12:11
5980,City,71,Cancelled,15/07/2016 11:39,NA
5981,City,248,Cancelled,15/07/2016 11:40,NA
5982,City,NA,No Cars Available,15/07/2016 11:38,NA
5983,City,286,Trip Completed,15/07/2016 11:41,15/07/2016 12:12
5984,City,NA,No Cars Available,15/07/2016 11:44,NA
5985,City,NA,No Cars Available,15/07/2016 11:41,NA
5986,Airport,70,Trip Completed,15/07/2016 11:35,15/07/2016 12:30
5987,City,163,Trip Completed,15/07/2016 11:42,15/07/2016 12:49
5988,Airport,17,Trip Completed,15/07/2016 11:48,15/07/2016 12:55
5989,Airport,270,Cancelled,15/07/2016 11:46,NA
5990,Airport,186,Trip Completed,15/07/2016 11:43,15/07/2016 12:40
5991,City,NA,No Cars Available,15/07/2016 11:52,NA
5992,City,193,Trip Completed,15/07/2016 11:54,15/07/2016 12:39
5993,City,NA,No Cars Available,15/07/2016 11:56,NA
5994,Airport,9,Trip Completed,15/07/2016 11:51,15/07/2016 12:32
5995,City,NA,No Cars Available,15/07/2016 11:52,NA
5996,Airport,235,Trip Completed,15/07/2016 11:55,15/07/2016 12:40
5997,City,NA,No Cars Available,15/07/2016 11:54,NA
5998,Airport,NA,No Cars Available,15/07/2016 12:05,NA
5999,City,NA,No Cars Available,15/07/2016 12:00,NA
6000,Airport,251,Trip Completed,15/07/2016 12:04,15/07/2016 12:35
6001,Airport,90,Trip Completed,15/07/2016 12:07,15/07/2016 13:18
6002,Airport,19,Trip Completed,15/07/2016 12:04,15/07/2016 12:53
6003,Airport,184,Trip Completed,15/07/2016 12:09,15/07/2016 12:57
6004,Airport,220,Trip Completed,15/07/2016 12:12,15/07/2016 13:25
6005,City,NA,No Cars Available,15/07/2016 12:12,NA
6006,Airport,188,Trip Completed,15/07/2016 12:17,15/07/2016 13:25
6007,City,199,Trip Completed,15/07/2016 12:15,15/07/2016 13:03
6008,City,NA,No Cars Available,15/07/2016 12:14,NA
6009,City,15,Trip Completed,15/07/2016 12:22,15/07/2016 13:25
6010,City,197,Cancelled,15/07/2016 12:25,NA
6011,City,NA,No Cars Available,15/07/2016 12:21,NA
6012,Airport,NA,No Cars Available,15/07/2016 12:29,NA
6013,Airport,155,Trip Completed,15/07/2016 12:26,15/07/2016 13:03
6014,City,289,Trip Completed,15/07/2016 12:31,15/07/2016 13:22
6015,City,NA,No Cars Available,15/07/2016 12:28,NA
6016,Airport,286,Trip Completed,15/07/2016 12:31,15/07/2016 13:19
6017,Airport,261,Trip Completed,15/07/2016 12:38,15/07/2016 13:49
6018,City,NA,No Cars Available,15/07/2016 12:34,NA
6019,City,NA,No Cars Available,15/07/2016 12:40,NA
6020,City,127,Trip Completed,15/07/2016 12:46,15/07/2016 13:25
6021,Airport,238,Trip Completed,15/07/2016 12:44,15/07/2016 13:12
6022,City,NA,No Cars Available,15/07/2016 12:50,NA
6023,City,NA,No Cars Available,15/07/2016 12:42,NA
6024,Airport,37,Trip Completed,15/07/2016 12:43,15/07/2016 13:55
6025,City,NA,No Cars Available,15/07/2016 12:45,NA
6026,Airport,46,Trip Completed,15/07/2016 12:50,15/07/2016 13:35
6027,Airport,132,Trip Completed,15/07/2016 12:46,15/07/2016 13:36
6028,Airport,NA,No Cars Available,15/07/2016 12:52,NA
6029,City,NA,No Cars Available,15/07/2016 12:51,NA
6030,Airport,198,Trip Completed,15/07/2016 12:54,15/07/2016 14:03
6031,Airport,226,Trip Completed,15/07/2016 12:53,15/07/2016 13:51
6032,Airport,183,Cancelled,15/07/2016 13:00,NA
6033,Airport,203,Cancelled,15/07/2016 12:55,NA
6034,City,NA,No Cars Available,15/07/2016 12:57,NA
6035,Airport,266,Trip Completed,15/07/2016 12:59,15/07/2016 13:51
6036,City,NA,No Cars Available,15/07/2016 13:04,NA
6037,Airport,158,Trip Completed,15/07/2016 13:03,15/07/2016 14:01
6038,City,NA,No Cars Available,15/07/2016 13:10,NA
6039,Airport,21,Trip Completed,15/07/2016 13:11,15/07/2016 13:38
6040,City,NA,No Cars Available,15/07/2016 13:09,NA
6041,Airport,NA,No Cars Available,15/07/2016 13:10,NA
6042,Airport,273,Trip Completed,15/07/2016 13:09,15/07/2016 14:30
6043,City,NA,No Cars Available,15/07/2016 13:14,NA
6044,City,NA,No Cars Available,15/07/2016 13:17,NA
6045,City,196,Trip Completed,15/07/2016 13:19,15/07/2016 14:00
6046,City,254,Trip Completed,15/07/2016 13:20,15/07/2016 14:15
6047,City,NA,No Cars Available,15/07/2016 13:25,NA
6048,City,NA,No Cars Available,15/07/2016 13:29,NA
6049,City,114,Trip Completed,15/07/2016 13:27,15/07/2016 14:32
6050,City,215,Cancelled,15/07/2016 13:35,NA
6051,City,NA,No Cars Available,15/07/2016 13:30,NA
6052,City,NA,No Cars Available,15/07/2016 13:34,NA
6053,City,NA,No Cars Available,15/07/2016 13:35,NA
6054,City,NA,No Cars Available,15/07/2016 13:35,NA
6055,Airport,195,Trip Completed,15/07/2016 13:35,15/07/2016 14:32
6056,Airport,181,Trip Completed,15/07/2016 13:35,15/07/2016 14:02
6057,Airport,247,Cancelled,15/07/2016 13:41,NA
6058,City,286,Cancelled,15/07/2016 13:47,NA
6059,Airport,NA,No Cars Available,15/07/2016 13:44,NA
6060,City,NA,No Cars Available,15/07/2016 13:44,NA
6061,City,NA,No Cars Available,15/07/2016 13:41,NA
6062,City,43,Trip Completed,15/07/2016 13:48,15/07/2016 14:51
6063,Airport,112,Trip Completed,15/07/2016 13:48,15/07/2016 14:19
6064,City,244,Trip Completed,15/07/2016 13:49,15/07/2016 14:45
6065,City,NA,No Cars Available,15/07/2016 13:57,NA
6066,Airport,61,Trip Completed,15/07/2016 13:54,15/07/2016 14:44
6067,Airport,297,Trip Completed,15/07/2016 13:55,15/07/2016 14:56
6068,City,NA,No Cars Available,15/07/2016 13:58,NA
6069,City,NA,No Cars Available,15/07/2016 14:06,NA
6070,City,NA,No Cars Available,15/07/2016 14:04,NA
6071,City,NA,No Cars Available,15/07/2016 14:00,NA
6072,City,NA,No Cars Available,15/07/2016 14:05,NA
6073,City,177,Trip Completed,15/07/2016 14:02,15/07/2016 14:50
6074,Airport,159,Trip Completed,15/07/2016 14:07,15/07/2016 14:56
6075,City,NA,No Cars Available,15/07/2016 14:10,NA
6076,Airport,219,Trip Completed,15/07/2016 14:13,15/07/2016 14:45
6077,City,NA,No Cars Available,15/07/2016 14:10,NA
6078,City,NA,No Cars Available,15/07/2016 14:18,NA
6079,Airport,176,Trip Completed,15/07/2016 14:21,15/07/2016 15:07
6080,Airport,269,Cancelled,15/07/2016 14:17,NA
6081,City,282,Trip Completed,15/07/2016 14:22,15/07/2016 15:12
6082,City,231,Trip Completed,15/07/2016 14:18,15/07/2016 15:27
6083,City,NA,No Cars Available,15/07/2016 14:26,NA
6084,City,NA,No Cars Available,15/07/2016 14:21,NA
6085,City,NA,No Cars Available,15/07/2016 14:23,NA
6086,City,222,Trip Completed,15/07/2016 14:22,15/07/2016 15:18
6087,Airport,6,Trip Completed,15/07/2016 14:28,15/07/2016 15:33
6088,City,121,Trip Completed,15/07/2016 14:29,15/07/2016 15:24
6089,City,256,Trip Completed,15/07/2016 14:36,15/07/2016 15:36
6090,Airport,275,Trip Completed,15/07/2016 14:31,15/07/2016 15:09
6091,City,81,Trip Completed,15/07/2016 14:37,15/07/2016 15:17
6092,Airport,NA,No Cars Available,15/07/2016 14:38,NA
6093,Airport,65,Trip Completed,15/07/2016 14:34,15/07/2016 15:30
6094,City,NA,No Cars Available,15/07/2016 14:35,NA
6095,City,NA,No Cars Available,15/07/2016 14:40,NA
6096,City,NA,No Cars Available,15/07/2016 14:38,NA
6097,City,NA,No Cars Available,15/07/2016 14:36,NA
6098,Airport,73,Cancelled,15/07/2016 14:40,NA
6099,City,NA,No Cars Available,15/07/2016 14:41,NA
6100,Airport,31,Trip Completed,15/07/2016 14:44,15/07/2016 15:41
6101,City,269,Trip Completed,15/07/2016 14:52,15/07/2016 16:03
6102,City,197,Trip Completed,15/07/2016 14:57,15/07/2016 15:30
6103,Airport,208,Cancelled,15/07/2016 14:52,NA
6104,City,NA,No Cars Available,15/07/2016 15:08,NA
6105,City,NA,No Cars Available,15/07/2016 15:02,NA
6106,Airport,4,Trip Completed,15/07/2016 15:01,15/07/2016 15:47
6107,Airport,223,Trip Completed,15/07/2016 14:57,15/07/2016 15:55
6108,City,243,Trip Completed,15/07/2016 15:02,15/07/2016 15:40
6109,City,NA,No Cars Available,15/07/2016 15:01,NA
6110,City,NA,No Cars Available,15/07/2016 15:05,NA
6111,City,270,Trip Completed,15/07/2016 15:03,15/07/2016 16:15
6112,Airport,110,Trip Completed,15/07/2016 15:06,15/07/2016 16:12
6113,City,87,Trip Completed,15/07/2016 15:15,15/07/2016 16:22
6114,City,245,Trip Completed,15/07/2016 15:13,15/07/2016 16:10
6115,Airport,NA,No Cars Available,15/07/2016 15:12,NA
6116,City,233,Trip Completed,15/07/2016 15:17,15/07/2016 15:46
6117,Airport,98,Trip Completed,15/07/2016 15:17,15/07/2016 16:06
6118,City,88,Trip Completed,15/07/2016 15:17,15/07/2016 16:19
6119,City,NA,No Cars Available,15/07/2016 15:24,NA
6120,Airport,279,Trip Completed,15/07/2016 15:21,15/07/2016 16:06
6121,City,NA,No Cars Available,15/07/2016 15:27,NA
6122,City,23,Trip Completed,15/07/2016 15:26,15/07/2016 16:29
6123,City,NA,No Cars Available,15/07/2016 15:29,NA
6124,Airport,262,Trip Completed,15/07/2016 15:30,15/07/2016 16:07
6125,City,NA,No Cars Available,15/07/2016 15:32,NA
6126,City,NA,No Cars Available,15/07/2016 15:28,NA
6127,City,NA,No Cars Available,15/07/2016 15:34,NA
6128,City,NA,No Cars Available,15/07/2016 15:38,NA
6129,Airport,65,Cancelled,15/07/2016 15:36,NA
6130,City,NA,No Cars Available,15/07/2016 15:37,NA
6131,Airport,210,Cancelled,15/07/2016 15:38,NA
6132,Airport,232,Trip Completed,15/07/2016 15:37,15/07/2016 16:27
6133,Airport,86,Trip Completed,15/07/2016 15:43,15/07/2016 16:15
6134,City,NA,No Cars Available,15/07/2016 15:46,NA
6135,City,NA,No Cars Available,15/07/2016 15:42,NA
6136,City,NA,No Cars Available,15/07/2016 15:46,NA
