householdID,total_ppl,own_rent,square_foot,household_income,number_pets,county,entertainment_spend_est,travel_spend_est,under_12,LL_passholder
14431,3,own,3375,77578,2,York,2627,4272,2,Yes
14432,3,own,3492,71349,2,York,3175,4507,1,Yes
14433,3,rent,2443,82153,2,Sagadahoc,2174,2485,1,No
14434,3,own,3237,67687,1,Cumberland,2019,3423,2,Yes
14435,3,rent,2755,55033,3,Sagadahoc,2766,2670,2,No
14436,3,own,3081,67789,2,Cumberland,3375,3265,2,No
14437,3,own,4566,64840,1,York,2937,3793,2,Yes
14438,4,own,2431,87174,1,Cumberland,2876,3294,3,No
14439,3,own,3291,73679,1,York,1978,3384,2,Yes
14440,3,rent,1997,95547,2,Sagadahoc,3706,2784,2,No
14441,3,own,2824,73946,1,Sagadahoc,3597,3568,2,No
14442,3,rent,3551,87413,2,York,2645,3557,3,No
14443,2,own,3975,102691,2,York,3281,3649,3,Yes
14444,3,own,3022,104608,1,York,4361,4430,2,No
14445,4,own,2876,82369,2,Cumberland,3085,3248,0,No
14446,4,own,4442,86790,2,York,2624,3690,2,Yes
14447,3,own,2864,73849,1,York,2975,4599,1,No
14448,3,own,4744,82811,2,York,3207,3694,2,No
14449,3,own,4053,99529,1,York,2166,3662,1,No
14450,3,own,2838,51343,2,York,3053,4123,2,Yes
14451,2,own,2482,70009,2,Cumberland,2095,3774,2,Yes
14452,4,own,2632,74206,3,York,4245,4241,3,No
14453,2,own,3231,96470,2,Cumberland,1557,4109,1,No
14454,5,own,4147,90277,3,Cumberland,2741,3567,4,No
14455,3,own,2477,76710,1,Cumberland,5003,4007,2,Yes
14456,4,own,1862,76159,1,Cumberland,3551,2834,3,Yes
14457,3,own,2543,68327,2,Cumberland,2665,3415,2,Yes
14458,3,rent,2900,100627,3,Cumberland,1837,3084,2,No
14459,5,rent,3216,96303,1,Cumberland,2620,3651,2,No
14460,3,own,2560,48520,1,Cumberland,2588,3421,2,Yes
14461,4,own,3678,58845,1,York,4055,3585,3,Yes
14462,2,own,3115,64697,2,York,2975,4610,2,No
14463,3,own,4508,74658,1,York,2159,4320,2,Yes
14464,3,own,3071,97805,1,Cumberland,2266,3648,2,Yes
14465,3,own,3326,73798,1,York,2315,3413,1,Yes
14466,2,own,2606,50059,1,Cumberland,3785,4437,1,Yes
14467,3,own,3268,100724,1,York,2402,3284,1,Yes
14468,2,own,4383,51163,1,York,2532,3779,1,Yes
14469,3,own,1681,38034,3,Cumberland,4239,4043,2,No
14470,3,rent,2535,92463,0,Cumberland,1960,3968,1,No
14471,2,rent,3061,86256,2,Cumberland,2945,2986,2,No
14472,3,own,2726,54701,1,Cumberland,2175,4297,3,No
14473,3,rent,3663,58536,2,Cumberland,2275,2947,2,No
14474,3,own,2589,87308,1,Cumberland,1546,2905,2,Yes
14475,4,own,3315,32207,2,Cumberland,2986,3691,1,Yes
14476,3,own,2138,75408,2,Cumberland,2738,3400,2,Yes
14477,3,rent,1799,64841,0,Cumberland,2950,3759,2,No
14478,5,own,3860,45210,1,York,2555,3647,1,No
14479,3,own,4028,90002,1,York,2245,2839,2,Yes
14480,2,own,2132,89589,0,Cumberland,2848,3223,2,No
14481,3,own,1372,75412,2,Cumberland,2387,3296,3,Yes
14482,4,own,5137,78145,1,York,2476,3454,1,No
14483,2,own,2850,64488,2,Cumberland,2572,3703,2,No
14484,3,own,1918,88938,2,Cumberland,2372,3344,2,Yes
14485,4,own,2949,64918,1,Cumberland,2724,4148,1,No
14486,3,rent,3814,56896,1,York,1046,3980,2,No
14487,4,own,3708,79239,3,York,2280,4195,3,Yes
14488,4,own,3623,62607,2,Cumberland,2320,3414,1,No
14489,4,own,4363,38258,1,York,2628,4015,3,No
14490,4,own,4203,70160,1,York,1471,3522,2,No
14491,3,own,2987,45147,3,Cumberland,2795,3041,3,No
14492,3,own,3554,102603,2,York,2448,4362,1,No
14493,3,rent,4375,70398,2,York,1965,3547,2,No
14494,3,own,3592,65098,1,York,3117,3189,2,Yes
14495,4,own,2745,76598,1,York,2988,3267,1,No
14496,5,rent,2729,77995,2,Cumberland,2667,2619,2,No
14497,3,own,3977,79889,1,Cumberland,2174,4674,2,Yes
14498,3,own,3428,59002,2,York,1761,3787,1,No
14499,4,own,2490,41738,2,Cumberland,3005,3462,2,Yes
14500,2,own,4847,74825,1,York,2813,3997,1,Yes
14501,1,own,3484,81522,2,York,2040,4281,0,Yes
14502,4,own,2219,82173,1,Cumberland,2320,3689,2,No
14503,3,own,3269,89972,1,Cumberland,3656,3445,1,No
14504,4,own,2331,102673,2,Cumberland,4052,3384,1,No
14505,3,own,2255,52040,2,Sagadahoc,3178,2185,2,No
14506,4,own,2788,54091,1,Cumberland,1706,3830,3,Yes
14507,4,own,2175,75135,2,Cumberland,2750,3759,2,No
14508,3,own,2319,43366,2,Cumberland,2419,4046,2,Yes
14509,3,own,3173,41008,2,Cumberland,2266,2986,1,Yes
14510,3,rent,2708,71937,1,Cumberland,4080,3938,2,No
14511,4,own,2402,92392,1,Cumberland,1912,3177,2,No
14512,3,rent,2653,77833,2,Sagadahoc,2079,4024,2,No
14513,3,own,3299,72045,1,York,2042,3345,1,No
14514,6,own,3278,54083,1,York,2393,3994,2,Yes
14515,3,own,3121,65317,2,Cumberland,3985,3374,2,No
14516,3,own,1923,75822,1,Cumberland,3770,4144,1,Yes
14517,2,own,2945,57278,1,Cumberland,2933,3202,2,No
14518,2,own,2583,94472,1,Cumberland,3104,4728,3,No
14519,2,own,3131,35172,3,Cumberland,2295,3381,1,Yes
14520,2,own,4829,78148,2,York,1661,4031,1,Yes
14521,2,rent,2866,64912,2,Sagadahoc,2787,2799,1,No
14522,2,own,3390,76038,0,Cumberland,2555,3907,1,Yes
14523,5,own,3290,69572,1,Cumberland,1328,4378,4,Yes
14524,2,own,1662,73920,0,Cumberland,2304,3449,1,No
14525,3,own,2524,71303,0,Cumberland,2895,3420,1,No
14526,2,rent,2982,76185,1,Cumberland,2159,2955,2,No
14527,4,own,2392,71796,1,Cumberland,1881,4022,2,No
14528,4,own,3237,58744,2,York,2900,4013,1,Yes
14529,3,own,3295,73161,1,Cumberland,2133,3514,2,No
14530,3,rent,1628,59689,2,Sagadahoc,2317,1992,3,No
14531,3,rent,1865,77802,1,Sagadahoc,3296,2425,2,No
14532,2,rent,4733,98946,0,York,2674,4240,2,No
14533,3,own,2840,62841,1,Cumberland,3012,3846,1,No
14534,2,own,2943,49339,1,Sagadahoc,2265,3018,2,Yes
14535,2,own,2714,76034,2,Sagadahoc,2485,2691,1,Yes
14536,4,own,3671,113994,1,Cumberland,2505,3065,1,Yes
14537,3,own,2409,76462,1,Cumberland,2519,2915,3,Yes
14538,3,own,3670,70989,3,York,1953,3463,2,No
14539,3,own,2737,56663,1,Cumberland,3303,4343,3,Yes
14540,2,rent,2697,63092,1,Cumberland,2393,3333,1,No
14541,4,own,2780,77286,0,Cumberland,2717,3982,2,No
14542,3,own,2630,62610,0,Cumberland,1624,3358,2,Yes
14543,3,own,3720,75132,2,York,2643,2795,1,No
14544,4,own,4314,76004,1,York,2355,3368,3,Yes
14545,4,own,3353,72485,2,Cumberland,3962,3473,2,No
14546,2,own,3912,69708,1,York,2777,4263,2,No
14547,3,own,2767,59842,2,York,1211,3331,1,No
14548,2,rent,2677,74039,1,Cumberland,2381,2611,1,No
14549,3,rent,3075,91002,2,Sagadahoc,3268,3280,2,No
14550,4,rent,2280,43435,2,Sagadahoc,2892,2303,3,No
14551,2,own,4032,85863,2,York,1945,3505,1,No
14552,3,own,2559,53637,1,Cumberland,1263,3617,2,Yes
14553,4,own,4177,86437,2,York,3509,4168,3,Yes
14554,3,own,3727,77022,1,York,3648,3055,2,Yes
14555,4,rent,1972,65385,2,Sagadahoc,2115,1895,3,No
14556,3,own,2695,96873,1,Sagadahoc,2694,2894,2,Yes
14557,2,own,3693,60726,2,York,3011,3081,1,No
14558,3,own,3819,69949,3,York,2473,3435,1,No
14559,4,own,2832,57162,3,Cumberland,3201,3320,1,No
14560,5,own,3699,24976,1,York,1994,3698,1,No
14561,3,own,4234,87650,1,York,3219,5393,2,No
14562,3,own,3040,61500,2,Cumberland,3309,3590,2,No
14563,4,rent,3204,61409,0,Cumberland,2384,4498,1,No
14564,4,rent,2131,71432,1,Sagadahoc,1271,2573,2,No
14565,3,own,4305,90932,2,York,3051,3750,1,No
14566,2,rent,1973,89965,2,Cumberland,1424,3560,2,No
14567,2,rent,2739,24157,2,Cumberland,1047,3981,2,No
14568,2,own,4690,62157,3,York,2247,3980,2,Yes
14569,1,own,2996,64961,1,Cumberland,2859,3044,0,Yes
14570,4,own,2204,94087,1,Cumberland,2696,2270,2,No
14571,4,own,2754,94037,2,Cumberland,3656,4065,2,Yes
14572,3,own,5008,88362,2,York,3522,3157,2,Yes
14573,3,own,3815,70350,1,York,2709,5156,1,No
14574,3,own,4085,81754,2,York,1749,3473,2,No
14575,3,own,3544,84780,1,York,3006,3781,3,Yes
14576,4,own,2738,42897,2,Cumberland,3254,3639,2,No
14577,4,own,3526,65028,2,York,2511,3727,1,Yes
14578,3,own,4029,77382,2,York,3018,3887,1,No
14579,3,own,3789,50664,1,York,3429,3262,2,No
14580,3,own,3096,77507,3,Cumberland,2570,3067,0,No
14581,2,rent,2039,76325,2,Cumberland,1553,2591,2,No
14582,3,own,2462,81626,2,Cumberland,2493,3942,2,Yes
14583,2,own,4191,74179,1,York,1744,4002,2,Yes
14584,2,rent,3291,77946,2,Cumberland,1507,4651,1,No
14585,3,rent,3759,95646,2,York,3994,3712,2,No
14586,3,own,3085,57424,1,Cumberland,2774,2886,1,No
14587,3,own,2485,53310,3,Cumberland,3186,3667,2,Yes
14588,3,own,1642,78029,2,Cumberland,3331,2850,2,No
14589,3,own,2468,58882,1,Cumberland,2130,4460,2,No
14590,5,own,1604,42452,1,Cumberland,2074,3217,1,Yes
14591,4,own,3109,51701,1,York,2501,3456,3,No
14592,5,rent,1442,33177,1,Sagadahoc,1872,2009,1,No
14593,3,own,3931,69422,3,York,2430,4064,1,Yes
14594,2,own,3638,94251,2,York,2914,3392,1,No
14595,5,own,4581,64517,1,York,3155,4056,1,No
14596,3,own,3339,102393,2,Cumberland,2125,3302,1,No
14597,3,rent,4639,79947,1,York,2518,3986,1,No
14598,4,rent,2241,53763,0,Sagadahoc,2806,2149,3,No
14599,2,own,4336,55721,3,York,3284,4354,2,No
14600,2,own,2223,97235,2,Cumberland,2270,3304,1,Yes
14601,3,own,3652,59709,2,York,2232,3958,2,Yes
14602,2,rent,3039,43371,1,Cumberland,1875,2733,1,No
14603,3,own,3834,87442,2,York,1554,3754,2,No
14604,2,own,3507,71631,0,Cumberland,3446,2682,1,No
14605,4,own,3392,88095,1,York,3460,3576,3,Yes
14606,2,rent,3278,79755,2,Cumberland,2678,3885,2,No
14607,3,own,3516,72888,2,Cumberland,2836,3605,1,No
14608,4,own,2008,94809,2,Cumberland,2363,2923,1,No
14609,3,own,2761,84600,2,Cumberland,2714,3289,2,No
14610,3,own,2979,61746,1,Cumberland,2232,2844,1,Yes
14611,2,own,2205,89841,2,Cumberland,3527,3571,2,Yes
14612,5,own,2795,60732,2,Cumberland,1163,3449,3,Yes
14613,3,own,4246,63218,2,York,2521,3917,2,Yes
14614,3,own,3100,39700,1,Cumberland,2594,2895,2,Yes
14615,3,own,3204,81958,2,York,3516,3327,2,Yes
14616,3,own,3775,64201,3,York,4115,3408,3,Yes
14617,4,own,2276,64424,0,Cumberland,2207,4409,2,Yes
14618,3,rent,2181,72065,2,Sagadahoc,2316,3679,2,No
14619,5,own,3092,45336,2,York,1967,3128,1,Yes
14620,3,own,3630,100195,1,York,3696,4085,2,No
14621,3,rent,4000,101646,1,York,3244,3138,2,No
14622,3,own,4139,51417,1,York,2484,2821,1,Yes
14623,3,own,3249,92529,2,York,2041,4578,2,Yes
14624,2,own,3774,68260,2,York,2938,3851,4,Yes
14625,3,rent,2530,61874,3,Cumberland,2748,3084,2,No
14626,3,rent,4979,70198,3,York,1213,3095,2,No
14627,4,own,2961,83579,1,Cumberland,2575,2416,2,No
14628,3,own,3474,53339,2,York,3781,4304,2,No
14629,3,own,3302,60085,2,York,2025,2688,2,No
14630,4,rent,3209,75729,0,Cumberland,4079,4315,2,No
14631,4,own,3670,53190,1,York,1740,3663,1,No
14632,3,own,1893,8782,1,Sagadahoc,2071,2187,1,No
14633,3,own,1835,65142,2,Cumberland,2588,4175,1,Yes
14634,2,rent,2750,66884,2,Cumberland,2131,3179,2,No
14635,3,own,2480,77838,3,Sagadahoc,4119,2116,2,Yes
14636,3,own,3243,118170,1,Cumberland,2270,4273,2,Yes
14637,3,rent,1824,86644,3,Cumberland,1009,4131,2,No
14638,2,rent,1896,67432,2,Sagadahoc,2052,2652,1,No
14639,3,own,2765,84722,2,Cumberland,2508,3138,2,No
14640,3,own,4942,101898,1,York,3334,3460,3,No
14641,3,own,2268,91707,2,Cumberland,1915,4299,2,Yes
14642,2,own,4096,100782,2,York,2923,4195,2,No
14643,4,own,2355,85480,1,Cumberland,2759,4108,2,Yes
14644,4,own,3700,47648,2,York,3110,3415,2,No
14645,3,own,3844,41594,2,York,2612,5224,3,Yes
14646,2,own,2825,74140,1,Cumberland,1944,4153,1,No
14647,4,own,4837,51451,2,York,2749,3480,2,No
14648,3,rent,2084,69531,1,Sagadahoc,2673,2213,1,No
14649,3,own,3344,67331,2,Cumberland,3287,3960,2,No
14650,2,rent,2626,92222,2,Cumberland,3348,3211,3,No
14651,3,own,4203,65284,2,York,3250,3706,1,Yes
14652,2,own,3947,63305,2,York,2992,4505,1,Yes
14653,3,own,2404,105257,3,Cumberland,2938,3802,2,Yes
14654,5,own,3077,69749,2,Cumberland,2752,3221,3,Yes
14655,2,own,3827,79225,1,York,3201,4134,1,No
14656,4,own,2281,44730,3,Cumberland,1867,3584,3,Yes
14657,2,rent,3052,85522,2,Sagadahoc,2040,3176,2,No
14658,2,own,3319,53231,2,York,2995,4059,2,Yes
14659,4,own,4323,52510,2,York,2298,4515,3,No
14660,3,own,2308,63857,1,Cumberland,3732,3863,2,No
14661,2,own,3668,62942,2,York,2654,4005,2,Yes
14662,4,own,4668,82562,1,York,3228,2998,2,Yes
14663,3,own,3834,101437,2,Cumberland,2639,3332,3,No
14664,3,own,4279,56674,2,York,2860,4410,2,No
14665,5,own,3059,62234,2,Cumberland,2207,3766,2,No
14666,3,own,1571,56230,2,Cumberland,4374,3517,2,No
14667,2,own,2859,76255,2,Cumberland,2397,2229,1,Yes
14668,3,own,2171,56049,1,Cumberland,727,3391,2,No
14669,2,own,4052,36411,2,York,3547,4137,3,No
14670,4,own,2890,20258,1,Cumberland,1837,3685,0,No
14671,4,own,3695,89888,2,York,2316,4167,2,No
14672,3,own,3921,64709,1,York,1220,4376,2,Yes
14673,4,own,1950,50179,0,Sagadahoc,3709,3634,1,Yes
14674,4,own,4378,80818,2,York,2941,4477,1,Yes
14675,5,own,3473,66213,1,Cumberland,2966,3345,2,Yes
14676,2,own,2202,92804,1,Sagadahoc,1801,2948,1,No
14677,3,rent,2446,100272,2,Cumberland,4699,2702,2,No
14678,3,rent,2740,89278,2,Cumberland,2235,3450,2,No
14679,2,own,3028,73231,2,York,3725,4021,1,Yes
14680,4,own,3737,99981,1,Cumberland,2912,3963,2,Yes
14681,3,own,2821,72039,1,Cumberland,2781,3714,2,No
14682,4,own,2035,65022,1,Cumberland,3920,3371,1,No
14683,4,own,3757,99196,1,York,1833,3826,1,No
14684,3,rent,2499,55914,2,Sagadahoc,2786,2294,2,No
14685,2,own,2918,71262,2,Cumberland,2317,3253,2,Yes
14686,3,own,3684,69184,1,York,2109,3426,2,No
14687,4,rent,2413,63612,2,Cumberland,3853,3197,3,No
14688,3,own,2890,61939,3,Cumberland,3259,3368,1,No
14689,4,own,3860,111351,1,York,2561,3762,2,Yes
14690,3,own,3422,99070,3,Cumberland,4157,3841,3,Yes
14691,3,own,3107,83221,2,Cumberland,3978,3135,2,No
14692,3,rent,3454,69074,2,Cumberland,2461,2862,1,No
14693,2,own,4055,62482,2,York,1965,3471,1,Yes
14694,3,own,3426,45525,2,Cumberland,3233,2420,2,Yes
14695,3,own,3722,73375,2,York,1531,4134,2,Yes
14696,3,rent,2412,92561,1,Cumberland,2882,2865,2,No
14697,3,rent,3223,80111,1,Cumberland,2617,4163,3,No
14698,4,rent,3375,76209,1,Cumberland,2303,3819,1,No
14699,3,rent,3447,82182,2,Cumberland,2220,2581,2,No
14700,2,own,2474,51808,1,Cumberland,2879,2584,1,Yes
14701,3,own,2261,87230,1,Cumberland,3226,4491,2,No
14702,3,own,4039,92551,2,Cumberland,2730,4099,2,Yes
14703,3,rent,2280,108011,1,Cumberland,3256,3589,2,No
14704,3,own,2986,100190,1,York,1305,4104,2,Yes
14705,4,own,1755,79813,0,Cumberland,1573,3181,2,No
14706,4,rent,2932,88164,2,Cumberland,2685,3621,3,No
14707,4,own,3506,99755,3,York,1964,4095,3,Yes
14708,4,own,3070,80688,1,Cumberland,3297,4261,2,Yes
14709,5,rent,4306,90749,1,York,1963,3705,0,No
14710,2,rent,2580,55303,1,Cumberland,3330,3187,1,No
14711,3,own,2923,56449,3,Sagadahoc,3007,2605,3,Yes
14712,4,own,3561,73267,2,York,1597,4648,1,No
14713,4,own,4117,110976,0,York,3064,3348,2,No
14714,3,own,4159,84011,1,York,3365,3749,2,Yes
14715,1,own,4464,75399,1,York,2510,4164,0,Yes
14716,2,own,3138,84099,2,York,2257,3704,1,Yes
14717,3,own,2064,54763,2,Cumberland,3100,4104,2,No
14718,3,own,2994,82023,1,Cumberland,3046,3571,2,Yes
14719,3,rent,2976,82228,0,Cumberland,2362,3872,2,No
14720,4,own,3781,80036,2,York,2388,4344,2,Yes
14721,5,own,1728,79320,2,Cumberland,2164,4502,2,Yes
14722,2,own,4341,84532,0,York,1539,3812,2,Yes
14723,3,own,4238,66605,0,York,2641,4029,1,Yes
14724,3,own,2706,93137,1,Cumberland,2239,3067,2,Yes
14725,4,own,3677,84400,0,York,2536,3524,3,No
14726,2,own,2748,106509,1,Cumberland,3538,3420,1,No
14727,3,own,3205,75933,1,Cumberland,2610,3868,1,Yes
14728,4,rent,2882,102863,2,Cumberland,1655,3684,2,No
14729,3,own,3360,41575,1,Cumberland,2358,2644,2,Yes
14730,2,own,1763,36166,1,Sagadahoc,2379,2832,2,No
14731,3,rent,4224,74295,0,York,3280,5032,2,No
14732,2,rent,3608,73686,1,Cumberland,2326,3586,1,No
14733,3,own,4311,82059,2,York,2677,3360,2,No
14734,2,own,1995,42013,3,Cumberland,1918,2526,1,Yes
14735,3,own,3087,86834,2,Cumberland,3398,2991,2,No
14736,3,own,1388,51787,1,Cumberland,3036,3329,2,Yes
14737,3,rent,2429,71649,3,Sagadahoc,3718,2307,2,No
14738,5,own,4295,118934,3,York,2998,4445,2,Yes
14739,3,rent,3124,20505,1,Sagadahoc,2722,2214,1,No
14740,3,rent,1893,56189,1,Cumberland,3633,4244,1,No
14741,3,own,2210,48196,2,Sagadahoc,2672,2795,1,No
14742,4,rent,2551,74135,1,Cumberland,4197,2888,3,No
14743,2,own,3075,77119,1,Cumberland,2885,3683,2,No
14744,5,rent,1990,99427,2,Cumberland,3683,2685,1,No
14745,2,own,3099,76845,1,York,1500,5101,1,Yes
14746,3,own,3201,94762,1,Cumberland,1958,4164,2,No
14747,2,own,2200,47704,1,Cumberland,1475,3093,1,Yes
14748,3,rent,1676,75777,1,Cumberland,2720,3583,1,No
14749,3,own,2088,52739,1,Cumberland,3238,3458,2,Yes
14750,3,own,4316,67887,1,York,2080,3377,1,Yes
14751,5,own,1870,83013,1,Cumberland,1532,2906,3,Yes
14752,3,own,2460,87267,2,Cumberland,3736,3744,2,Yes
14753,3,own,4132,80959,2,York,3117,4042,1,Yes
14754,2,own,4508,106948,0,York,3751,4086,1,Yes
14755,1,own,3308,79419,3,Cumberland,1936,3470,0,Yes
14756,4,own,2776,65124,2,Sagadahoc,2341,2316,1,Yes
14757,3,rent,4561,62683,2,York,3496,3994,3,No
14758,3,own,3212,59606,2,York,2188,3536,1,Yes
14759,3,own,2535,83458,2,Cumberland,1793,3714,2,No
14760,3,own,2612,91640,2,Cumberland,1389,3521,1,Yes
14761,3,rent,3120,50898,1,Cumberland,1764,4005,2,No
14762,4,own,3062,69169,2,York,3564,2705,1,No
14763,2,own,3927,65135,2,York,3942,3875,1,No
14764,2,own,3905,66137,2,York,3135,3864,2,Yes
14765,2,own,2925,86043,2,Cumberland,1275,3529,1,Yes
14766,3,own,2503,68866,1,Cumberland,2938,2989,2,Yes
14767,3,own,3779,58888,2,York,3357,3348,2,Yes
14768,3,own,2602,76692,2,Cumberland,2091,4062,2,No
14769,3,own,2709,77556,1,Cumberland,2660,2863,2,No
14770,3,own,2404,86353,2,Cumberland,2427,4344,2,No
14771,3,own,2310,77432,2,Cumberland,2831,3752,1,No
14772,4,own,2459,64203,1,Cumberland,2957,3839,2,No
14773,6,rent,3040,43600,1,Sagadahoc,2380,2655,0,No
14774,2,own,2456,96384,1,Cumberland,2924,3794,1,Yes
14775,4,own,3826,81614,2,Cumberland,3300,4720,2,Yes
14776,3,rent,1790,52008,2,Cumberland,3579,3896,1,No
14777,5,own,4377,78125,2,York,1568,3793,2,Yes
14778,4,own,2815,70755,2,Cumberland,2629,3148,1,No
14779,3,rent,1988,81589,2,Sagadahoc,2644,2263,2,No
14780,3,own,4264,67336,2,York,2508,4489,0,Yes
14781,6,own,4108,76804,2,York,2255,4032,2,No
14782,4,own,4584,81086,2,York,3932,3754,1,Yes
14783,2,own,3078,22172,2,Cumberland,2280,3420,1,No
14784,2,own,3858,65511,2,York,2810,4424,0,Yes
14785,2,own,3399,57112,1,Cumberland,2704,3432,1,Yes
14786,3,own,4542,57987,3,York,2100,3288,2,No
14787,4,own,2636,80254,2,Cumberland,2198,4504,3,No
14788,3,own,2969,52302,2,Sagadahoc,2586,2605,2,No
14789,3,own,3803,88007,1,York,3032,3645,2,Yes
14790,3,own,3345,76238,3,Cumberland,2412,3683,2,No
14791,4,own,2672,78196,1,Cumberland,2011,3259,1,Yes
14792,2,own,3091,110948,2,Cumberland,1358,3535,1,Yes
14793,3,own,2645,81321,2,Cumberland,2104,4003,0,No
14794,3,own,2485,52592,1,Cumberland,1891,3393,1,No
14795,3,own,3422,102364,2,York,2248,3858,1,Yes
14796,2,own,3903,50278,1,York,2840,3370,1,Yes
14797,2,rent,2549,37559,2,Cumberland,2848,4103,1,No
14798,2,own,3276,27410,3,York,1956,3894,2,Yes
14799,2,own,2420,71016,2,Cumberland,2160,3885,1,No
14800,5,own,2619,75771,2,Cumberland,3976,4041,2,No
14801,3,own,4833,61688,1,York,2728,3900,2,No
14802,2,own,3190,66478,0,York,2844,3886,2,No
14803,2,own,2180,64832,1,Cumberland,2401,3232,1,Yes
14804,3,rent,3224,85089,1,Cumberland,3785,3312,2,No
14805,3,own,2319,58908,1,Sagadahoc,2181,1893,2,Yes
14806,3,own,1801,83139,2,Cumberland,2780,3842,1,No
14807,2,own,4032,42296,1,York,2517,3695,1,Yes
14808,4,own,3468,66600,1,York,3170,3970,2,Yes
14809,3,rent,2503,92427,2,Cumberland,2968,3178,3,No
14810,3,own,2459,53337,1,Cumberland,2085,2827,2,No
14811,4,rent,2177,64292,0,Sagadahoc,2044,2274,3,No
14812,2,own,3651,79256,2,York,1659,4414,3,No
14813,4,rent,2779,95542,2,Cumberland,2558,3672,3,No
14814,3,rent,3366,62705,2,Cumberland,2005,4326,2,No
14815,3,rent,2534,35099,2,Sagadahoc,3962,2066,2,No
14816,4,own,3771,127494,2,York,3387,3127,3,Yes
14817,6,own,3726,61822,0,York,3375,3454,1,No
14818,3,own,3966,97089,1,York,2351,3945,1,No
14819,1,rent,2655,106027,1,Cumberland,2112,2714,0,No
14820,2,own,2080,47135,2,Cumberland,2301,3468,1,Yes
14821,3,rent,4016,80878,1,York,2289,3486,1,No
14822,4,own,4001,56569,1,York,3198,4062,1,Yes
14823,4,own,1831,88325,1,Cumberland,2883,3567,2,Yes
14824,2,own,2340,62601,2,Cumberland,1631,3727,1,Yes
14825,2,own,3139,69839,1,York,3114,4337,3,Yes
14826,3,own,2825,41564,2,Sagadahoc,2854,2531,0,Yes
14827,4,own,3817,50258,1,York,2720,2758,3,Yes
14828,2,rent,2569,60372,3,Cumberland,1524,4190,2,No
14829,3,own,3489,77602,2,York,1617,3889,3,Yes
14830,3,own,2933,47977,1,Cumberland,4021,2854,2,No
14831,3,rent,4615,73040,2,York,2424,4054,2,No
14832,3,rent,2059,65356,1,Cumberland,2534,3667,2,No
14833,3,own,1314,40524,0,Sagadahoc,2203,2236,2,No
14834,3,own,3069,34482,2,Cumberland,393,3259,1,Yes
14835,4,own,2308,55253,2,Cumberland,2260,3517,2,Yes
14836,3,own,5070,98362,2,York,2922,3581,2,No
14837,3,own,2482,51668,2,Cumberland,2333,2949,3,No
14838,5,rent,2810,102979,1,Cumberland,2559,4176,3,No
14839,5,own,4155,78527,3,York,1580,3675,2,Yes
14840,4,own,2332,91787,2,Cumberland,2384,3181,3,No
14841,3,rent,3389,106162,1,Cumberland,1510,2811,2,No
14842,2,own,3075,64807,2,Cumberland,2870,3442,1,No
14843,3,own,3925,85441,2,York,1386,4696,2,No
14844,3,own,4572,69378,1,York,3787,4086,3,No
14845,3,own,2673,108120,2,Cumberland,3249,2607,1,No
14846,3,own,3328,96308,0,York,2667,4184,1,Yes
14847,3,own,3125,63629,1,Cumberland,2958,3595,2,No
14848,3,own,2690,91890,3,Sagadahoc,3719,2333,2,Yes
14849,2,own,3001,60342,2,York,4046,2953,2,No
14850,3,rent,3127,115952,2,Cumberland,2376,2605,2,No
14851,3,own,2432,46913,1,Cumberland,2503,3010,2,No
14852,3,own,3132,91523,2,York,1422,3714,2,Yes
14853,3,own,2982,34935,1,Cumberland,3162,4680,2,No
14854,3,own,3545,65734,2,Cumberland,3060,3745,1,Yes
14855,3,rent,2261,16998,1,Sagadahoc,1917,1988,0,No
14856,2,rent,3165,79040,1,Cumberland,3068,2418,2,No
14857,4,rent,2372,73836,1,Cumberland,3386,3370,2,No
14858,3,own,3800,69129,1,York,3248,4727,2,No
14859,2,own,3500,71160,1,Cumberland,1614,4346,2,Yes
14860,3,own,4064,75926,1,York,2733,4232,3,No
14861,3,own,4539,73458,3,York,3563,4000,2,No
14862,3,rent,2655,81702,1,Cumberland,1739,3560,2,No
14863,2,own,1505,54640,1,Cumberland,2952,3464,2,Yes
14864,2,own,2905,86890,0,Cumberland,2527,3381,1,No
14865,3,own,3801,72814,1,York,3121,4004,2,Yes
14866,3,own,4048,54800,2,York,2334,3503,1,No
14867,3,own,3860,78151,1,York,2935,5159,2,No
14868,2,own,3607,93916,2,Cumberland,3718,3300,1,No
14869,3,own,3230,81606,2,Cumberland,2677,3763,4,No
14870,2,rent,3531,111313,2,Cumberland,4285,3648,1,No
14871,3,rent,4484,102917,1,York,2420,3216,1,No
